fragment.id;from;to;to_upd;fragment.text_clean;source;akt.název.vyhlášený
56101305;117/1995 Sb.;100/1988 Sb.;329/2011 Sb.;24) Zákon č. 100/1988 Sb., o sociálním zabezpečení, ve znění zákona č. 110/1990 Sb., zákona č. 180/1990 Sb., zákona č. 1/1991 Sb., zákona č. 46/1991 Sb., zákona č. 306/1991 Sb., zákona ČNR č. 482/1991 Sb., zákona č. 578/1991 Sb., zákona ČNR č. 582/1991 Sb., zákona č. 235/1992 Sb., zákona ČNR č. 589/1992 Sb., zákona ČNR č. 37/1993 Sb., zákona č. 84/1993 Sb., zákona č. 160/1993 Sb., zákona č. 266/1993 Sb., zákona č. 307/1993 Sb., zákona č. 182/1994 Sb. a zákona č. 241/1994 Sb.;notes;Zákon o sociálním zabezpečení
56101305;117/1995 Sb.;306/1991 Sb.;NA;24) Zákon č. 100/1988 Sb., o sociálním zabezpečení, ve znění zákona č. 110/1990 Sb., zákona č. 180/1990 Sb., zákona č. 1/1991 Sb., zákona č. 46/1991 Sb., zákona č. 306/1991 Sb., zákona ČNR č. 482/1991 Sb., zákona č. 578/1991 Sb., zákona ČNR č. 582/1991 Sb., zákona č. 235/1992 Sb., zákona ČNR č. 589/1992 Sb., zákona ČNR č. 37/1993 Sb., zákona č. 84/1993 Sb., zákona č. 160/1993 Sb., zákona č. 266/1993 Sb., zákona č. 307/1993 Sb., zákona č. 182/1994 Sb. a zákona č. 241/1994 Sb.;notes;Zákon o změnách v sociálním zabezpečení
56101305;117/1995 Sb.;160/1993 Sb.;NA;24) Zákon č. 100/1988 Sb., o sociálním zabezpečení, ve znění zákona č. 110/1990 Sb., zákona č. 180/1990 Sb., zákona č. 1/1991 Sb., zákona č. 46/1991 Sb., zákona č. 306/1991 Sb., zákona ČNR č. 482/1991 Sb., zákona č. 578/1991 Sb., zákona ČNR č. 582/1991 Sb., zákona č. 235/1992 Sb., zákona ČNR č. 589/1992 Sb., zákona ČNR č. 37/1993 Sb., zákona č. 84/1993 Sb., zákona č. 160/1993 Sb., zákona č. 266/1993 Sb., zákona č. 307/1993 Sb., zákona č. 182/1994 Sb. a zákona č. 241/1994 Sb.;notes;Zákon, kterým se mění a doplňuje zákon České národní rady č. 589/1992 Sb., o pojistném na sociální zabezpečení a příspěvku na státní politiku zaměstnanosti, ve znění zákona České národní rady č. 10/1993 Sb., a některé další zákony
56101305;117/1995 Sb.;110/1990 Sb.;NA;24) Zákon č. 100/1988 Sb., o sociálním zabezpečení, ve znění zákona č. 110/1990 Sb., zákona č. 180/1990 Sb., zákona č. 1/1991 Sb., zákona č. 46/1991 Sb., zákona č. 306/1991 Sb., zákona ČNR č. 482/1991 Sb., zákona č. 578/1991 Sb., zákona ČNR č. 582/1991 Sb., zákona č. 235/1992 Sb., zákona ČNR č. 589/1992 Sb., zákona ČNR č. 37/1993 Sb., zákona č. 84/1993 Sb., zákona č. 160/1993 Sb., zákona č. 266/1993 Sb., zákona č. 307/1993 Sb., zákona č. 182/1994 Sb. a zákona č. 241/1994 Sb.;notes;Zákon, kterým se mění a doplňuje zákon č. 100/1988 Sb., o sociálním zabezpečení, a zákon č. 54/1956 Sb., o nemocenském pojištění zaměstnanců
56101305;117/1995 Sb.;241/1994 Sb.;NA;24) Zákon č. 100/1988 Sb., o sociálním zabezpečení, ve znění zákona č. 110/1990 Sb., zákona č. 180/1990 Sb., zákona č. 1/1991 Sb., zákona č. 46/1991 Sb., zákona č. 306/1991 Sb., zákona ČNR č. 482/1991 Sb., zákona č. 578/1991 Sb., zákona ČNR č. 582/1991 Sb., zákona č. 235/1992 Sb., zákona ČNR č. 589/1992 Sb., zákona ČNR č. 37/1993 Sb., zákona č. 84/1993 Sb., zákona č. 160/1993 Sb., zákona č. 266/1993 Sb., zákona č. 307/1993 Sb., zákona č. 182/1994 Sb. a zákona č. 241/1994 Sb.;notes;Zákon, kterým se mění a doplňuje zákon České národní rady č. 589/1992 Sb., o pojistném na sociální zabezpečení a příspěvku na státní politiku zaměstnanosti, ve znění pozdějších předpisů, zákon č. 100/1988 Sb., o sociálním zabezpečení, ve znění pozdějších předpisů, zákon č. 54/1956 Sb., o nemocenském pojištění zaměstnanců, ve znění pozdějších předpisů, zákon č. 88/1968 Sb., o prodloužení mateřské dovolené, o dávkách v mateřství a o přídavcích na děti z nemocenského pojištění, ve znění pozdějších předpisů, zákon České národní rady č. 582/1991 Sb., o organizaci a provádění sociálního zabezpečení, ve znění pozdějších předpisů, zákon České národní rady č. 550/1991 Sb., o všeobecném zdravotním pojištění, ve znění pozdějších předpisů, a zákon České národní rady č. 592/1992 Sb., o pojistném na všeobecné zdravotní pojištění, ve znění pozdějších předpisů
56101305;117/1995 Sb.;180/1990 Sb.;NA;24) Zákon č. 100/1988 Sb., o sociálním zabezpečení, ve znění zákona č. 110/1990 Sb., zákona č. 180/1990 Sb., zákona č. 1/1991 Sb., zákona č. 46/1991 Sb., zákona č. 306/1991 Sb., zákona ČNR č. 482/1991 Sb., zákona č. 578/1991 Sb., zákona ČNR č. 582/1991 Sb., zákona č. 235/1992 Sb., zákona ČNR č. 589/1992 Sb., zákona ČNR č. 37/1993 Sb., zákona č. 84/1993 Sb., zákona č. 160/1993 Sb., zákona č. 266/1993 Sb., zákona č. 307/1993 Sb., zákona č. 182/1994 Sb. a zákona č. 241/1994 Sb.;notes;Zákon o změnách předpisů o nemocenském a sociálním zabezpečení a mateřském příspěvku a některých dalších předpisů
56101305;117/1995 Sb.;307/1993 Sb.;NA;24) Zákon č. 100/1988 Sb., o sociálním zabezpečení, ve znění zákona č. 110/1990 Sb., zákona č. 180/1990 Sb., zákona č. 1/1991 Sb., zákona č. 46/1991 Sb., zákona č. 306/1991 Sb., zákona ČNR č. 482/1991 Sb., zákona č. 578/1991 Sb., zákona ČNR č. 582/1991 Sb., zákona č. 235/1992 Sb., zákona ČNR č. 589/1992 Sb., zákona ČNR č. 37/1993 Sb., zákona č. 84/1993 Sb., zákona č. 160/1993 Sb., zákona č. 266/1993 Sb., zákona č. 307/1993 Sb., zákona č. 182/1994 Sb. a zákona č. 241/1994 Sb.;notes;Zákon, kterým se mění a doplňuje zákon České národní rady č. 589/1992 Sb., o pojistném na sociální zabezpečení a příspěvku na státní politiku zaměstnanosti, ve znění pozdějších předpisů, zákon č. 100/1988 Sb., o sociálním zabezpečení, ve znění pozdějších předpisů, a některé další zákony
56101305;117/1995 Sb.;37/1993 Sb.;NA;24) Zákon č. 100/1988 Sb., o sociálním zabezpečení, ve znění zákona č. 110/1990 Sb., zákona č. 180/1990 Sb., zákona č. 1/1991 Sb., zákona č. 46/1991 Sb., zákona č. 306/1991 Sb., zákona ČNR č. 482/1991 Sb., zákona č. 578/1991 Sb., zákona ČNR č. 582/1991 Sb., zákona č. 235/1992 Sb., zákona ČNR č. 589/1992 Sb., zákona ČNR č. 37/1993 Sb., zákona č. 84/1993 Sb., zákona č. 160/1993 Sb., zákona č. 266/1993 Sb., zákona č. 307/1993 Sb., zákona č. 182/1994 Sb. a zákona č. 241/1994 Sb.;notes;Zákon České národní rady o změnách v nemocenském a sociálním zabezpečení a některých pracovněprávních předpisů
56101305;117/1995 Sb.;182/1994 Sb.;NA;24) Zákon č. 100/1988 Sb., o sociálním zabezpečení, ve znění zákona č. 110/1990 Sb., zákona č. 180/1990 Sb., zákona č. 1/1991 Sb., zákona č. 46/1991 Sb., zákona č. 306/1991 Sb., zákona ČNR č. 482/1991 Sb., zákona č. 578/1991 Sb., zákona ČNR č. 582/1991 Sb., zákona č. 235/1992 Sb., zákona ČNR č. 589/1992 Sb., zákona ČNR č. 37/1993 Sb., zákona č. 84/1993 Sb., zákona č. 160/1993 Sb., zákona č. 266/1993 Sb., zákona č. 307/1993 Sb., zákona č. 182/1994 Sb. a zákona č. 241/1994 Sb.;notes;Zákon, kterým se zvyšuje státní vyrovnávací příspěvek nezaopatřeným dětem a některé sociální dávky
56101305;117/1995 Sb.;235/1992 Sb.;NA;24) Zákon č. 100/1988 Sb., o sociálním zabezpečení, ve znění zákona č. 110/1990 Sb., zákona č. 180/1990 Sb., zákona č. 1/1991 Sb., zákona č. 46/1991 Sb., zákona č. 306/1991 Sb., zákona ČNR č. 482/1991 Sb., zákona č. 578/1991 Sb., zákona ČNR č. 582/1991 Sb., zákona č. 235/1992 Sb., zákona ČNR č. 589/1992 Sb., zákona ČNR č. 37/1993 Sb., zákona č. 84/1993 Sb., zákona č. 160/1993 Sb., zákona č. 266/1993 Sb., zákona č. 307/1993 Sb., zákona č. 182/1994 Sb. a zákona č. 241/1994 Sb.;notes;Zákon o zrušení pracovních kategorií a o některých dalších změnách v sociálním zabezpečení
56101305;117/1995 Sb.;266/1993 Sb.;NA;24) Zákon č. 100/1988 Sb., o sociálním zabezpečení, ve znění zákona č. 110/1990 Sb., zákona č. 180/1990 Sb., zákona č. 1/1991 Sb., zákona č. 46/1991 Sb., zákona č. 306/1991 Sb., zákona ČNR č. 482/1991 Sb., zákona č. 578/1991 Sb., zákona ČNR č. 582/1991 Sb., zákona č. 235/1992 Sb., zákona ČNR č. 589/1992 Sb., zákona ČNR č. 37/1993 Sb., zákona č. 84/1993 Sb., zákona č. 160/1993 Sb., zákona č. 266/1993 Sb., zákona č. 307/1993 Sb., zákona č. 182/1994 Sb. a zákona č. 241/1994 Sb.;notes;Zákon, kterým se mění a doplňuje zákon č. 88/1968 Sb., o prodloužení mateřské dovolené, o dávkách v mateřství a o přídavcích na děti z nemocenského pojištění, ve znění pozdějších předpisů, a zákon č. 100/1988 Sb., o sociálním zabezpečení, ve znění pozdějších předpisů
56101305;117/1995 Sb.;46/1991 Sb.;NA;24) Zákon č. 100/1988 Sb., o sociálním zabezpečení, ve znění zákona č. 110/1990 Sb., zákona č. 180/1990 Sb., zákona č. 1/1991 Sb., zákona č. 46/1991 Sb., zákona č. 306/1991 Sb., zákona ČNR č. 482/1991 Sb., zákona č. 578/1991 Sb., zákona ČNR č. 582/1991 Sb., zákona č. 235/1992 Sb., zákona ČNR č. 589/1992 Sb., zákona ČNR č. 37/1993 Sb., zákona č. 84/1993 Sb., zákona č. 160/1993 Sb., zákona č. 266/1993 Sb., zákona č. 307/1993 Sb., zákona č. 182/1994 Sb. a zákona č. 241/1994 Sb.;notes;Zákon o zvyšování důchodů
56101305;117/1995 Sb.;578/1991 Sb.;NA;24) Zákon č. 100/1988 Sb., o sociálním zabezpečení, ve znění zákona č. 110/1990 Sb., zákona č. 180/1990 Sb., zákona č. 1/1991 Sb., zákona č. 46/1991 Sb., zákona č. 306/1991 Sb., zákona ČNR č. 482/1991 Sb., zákona č. 578/1991 Sb., zákona ČNR č. 582/1991 Sb., zákona č. 235/1992 Sb., zákona ČNR č. 589/1992 Sb., zákona ČNR č. 37/1993 Sb., zákona č. 84/1993 Sb., zákona č. 160/1993 Sb., zákona č. 266/1993 Sb., zákona č. 307/1993 Sb., zákona č. 182/1994 Sb. a zákona č. 241/1994 Sb.;notes;Zákon o státním rozpočtu federace na rok 1992 a o změně daňových a některých dalších zákonů
56101305;117/1995 Sb.;84/1993 Sb.;NA;24) Zákon č. 100/1988 Sb., o sociálním zabezpečení, ve znění zákona č. 110/1990 Sb., zákona č. 180/1990 Sb., zákona č. 1/1991 Sb., zákona č. 46/1991 Sb., zákona č. 306/1991 Sb., zákona ČNR č. 482/1991 Sb., zákona č. 578/1991 Sb., zákona ČNR č. 582/1991 Sb., zákona č. 235/1992 Sb., zákona ČNR č. 589/1992 Sb., zákona ČNR č. 37/1993 Sb., zákona č. 84/1993 Sb., zákona č. 160/1993 Sb., zákona č. 266/1993 Sb., zákona č. 307/1993 Sb., zákona č. 182/1994 Sb. a zákona č. 241/1994 Sb.;notes;Zákon, kterým se mění a doplňuje zákon České národní rady č. 482/1991 Sb., o sociální potřebnosti, a některé navazující zákony
56101306;117/1995 Sb.;307/1993 Sb.;NA;25) Zákon č. 50/1973 Sb., ve znění zákona č. 58/1984 Sb., zákona č. 118/1992 Sb. a zákona č. 307/1993 Sb.;notes;Zákon, kterým se mění a doplňuje zákon České národní rady č. 589/1992 Sb., o pojistném na sociální zabezpečení a příspěvku na státní politiku zaměstnanosti, ve znění pozdějších předpisů, zákon č. 100/1988 Sb., o sociálním zabezpečení, ve znění pozdějších předpisů, a některé další zákony
56101306;117/1995 Sb.;118/1992 Sb.;NA;25) Zákon č. 50/1973 Sb., ve znění zákona č. 58/1984 Sb., zákona č. 118/1992 Sb. a zákona č. 307/1993 Sb.;notes;Zákon, kterým se mění a doplňuje zákon č. 50/1973 Sb., o pěstounské péči, ve znění zákona č. 58/1984 Sb.
56101306;117/1995 Sb.;58/1984 Sb.;NA;25) Zákon č. 50/1973 Sb., ve znění zákona č. 58/1984 Sb., zákona č. 118/1992 Sb. a zákona č. 307/1993 Sb.;notes;Zákon, kterým se mění zákon o pěstounské péči
56101307;117/1995 Sb.;306/1991 Sb.;NA;26) Zákon č. 88/1968 Sb., o prodloužení mateřské dovolené, o dávkách v mateřství a o přídavcích na děti z nemocenského pojištění, ve znění zákona č. 99/1972 Sb., zákona č. 73/1982 Sb., zákona č. 57/1984 Sb., zákona č. 109/1984 Sb., zákona č. 51/1987 Sb., zákona č. 103/1988 Sb., zákona č. 180/1990 Sb., zákona č. 306/1991 Sb., zákona ČNR č. 582/1991 Sb., zákona ČNR č. 37/1993 Sb., zákona č. 266/1993 Sb., zákona č. 308/1993 Sb., zákona č. 182/1994 Sb. a zákona č. 241/1994 Sb. Vyhláška Ústřední rady odborů č. 165/1979 Sb., o nemocenském pojištění některých pracovníků a o poskytování dávek nemocenského pojištění občanům ve zvláštních případech, ve znění vyhlášky č. 155/1983 Sb., vyhlášky č. 79/1984 Sb., vyhlášky č. 135/1984 Sb., vyhlášky č. 59/1987 Sb., vyhlášky č. 148/1988 Sb., vyhlášky č. 123/1990 Sb., vyhlášky č. 263/1990 Sb., vyhlášky č. 501/1990 Sb., zákona č. 306/1991 Sb., zákona ČNR č. 582/1991 Sb., zákona ČNR č. 590/1992 Sb., vyhlášky č. 30/1993 Sb., zákona ČNR č. 37/1993 Sb., vyhlášky č. 312/1993 Sb., vyhlášky č. 196/1994 Sb. a vyhlášky č. 248/1994 Sb. Vyhláška Ústřední rady odborů a Státního úřadu sociálního zabezpečení č. 141/1958 Ú.l., o nemocenském pojištění a důchodovém zabezpečení odsouzených, ve znění vyhlášky č. 102/1964 Sb., vyhlášky č. 143/1965 Sb., vyhlášky č. 95/1968 Sb., vyhlášky č. 155/1983 Sb., vyhlášky č. 263/1990 Sb., zákona ČNR č. 582/1991 Sb. a vyhlášky č. 30/1993 Sb.;notes;Zákon o změnách v sociálním zabezpečení
56101307;117/1995 Sb.;241/1994 Sb.;NA;26) Zákon č. 88/1968 Sb., o prodloužení mateřské dovolené, o dávkách v mateřství a o přídavcích na děti z nemocenského pojištění, ve znění zákona č. 99/1972 Sb., zákona č. 73/1982 Sb., zákona č. 57/1984 Sb., zákona č. 109/1984 Sb., zákona č. 51/1987 Sb., zákona č. 103/1988 Sb., zákona č. 180/1990 Sb., zákona č. 306/1991 Sb., zákona ČNR č. 582/1991 Sb., zákona ČNR č. 37/1993 Sb., zákona č. 266/1993 Sb., zákona č. 308/1993 Sb., zákona č. 182/1994 Sb. a zákona č. 241/1994 Sb. Vyhláška Ústřední rady odborů č. 165/1979 Sb., o nemocenském pojištění některých pracovníků a o poskytování dávek nemocenského pojištění občanům ve zvláštních případech, ve znění vyhlášky č. 155/1983 Sb., vyhlášky č. 79/1984 Sb., vyhlášky č. 135/1984 Sb., vyhlášky č. 59/1987 Sb., vyhlášky č. 148/1988 Sb., vyhlášky č. 123/1990 Sb., vyhlášky č. 263/1990 Sb., vyhlášky č. 501/1990 Sb., zákona č. 306/1991 Sb., zákona ČNR č. 582/1991 Sb., zákona ČNR č. 590/1992 Sb., vyhlášky č. 30/1993 Sb., zákona ČNR č. 37/1993 Sb., vyhlášky č. 312/1993 Sb., vyhlášky č. 196/1994 Sb. a vyhlášky č. 248/1994 Sb. Vyhláška Ústřední rady odborů a Státního úřadu sociálního zabezpečení č. 141/1958 Ú.l., o nemocenském pojištění a důchodovém zabezpečení odsouzených, ve znění vyhlášky č. 102/1964 Sb., vyhlášky č. 143/1965 Sb., vyhlášky č. 95/1968 Sb., vyhlášky č. 155/1983 Sb., vyhlášky č. 263/1990 Sb., zákona ČNR č. 582/1991 Sb. a vyhlášky č. 30/1993 Sb.;notes;Zákon, kterým se mění a doplňuje zákon České národní rady č. 589/1992 Sb., o pojistném na sociální zabezpečení a příspěvku na státní politiku zaměstnanosti, ve znění pozdějších předpisů, zákon č. 100/1988 Sb., o sociálním zabezpečení, ve znění pozdějších předpisů, zákon č. 54/1956 Sb., o nemocenském pojištění zaměstnanců, ve znění pozdějších předpisů, zákon č. 88/1968 Sb., o prodloužení mateřské dovolené, o dávkách v mateřství a o přídavcích na děti z nemocenského pojištění, ve znění pozdějších předpisů, zákon České národní rady č. 582/1991 Sb., o organizaci a provádění sociálního zabezpečení, ve znění pozdějších předpisů, zákon České národní rady č. 550/1991 Sb., o všeobecném zdravotním pojištění, ve znění pozdějších předpisů, a zákon České národní rady č. 592/1992 Sb., o pojistném na všeobecné zdravotní pojištění, ve znění pozdějších předpisů
56101307;117/1995 Sb.;590/1992 Sb.;NA;26) Zákon č. 88/1968 Sb., o prodloužení mateřské dovolené, o dávkách v mateřství a o přídavcích na děti z nemocenského pojištění, ve znění zákona č. 99/1972 Sb., zákona č. 73/1982 Sb., zákona č. 57/1984 Sb., zákona č. 109/1984 Sb., zákona č. 51/1987 Sb., zákona č. 103/1988 Sb., zákona č. 180/1990 Sb., zákona č. 306/1991 Sb., zákona ČNR č. 582/1991 Sb., zákona ČNR č. 37/1993 Sb., zákona č. 266/1993 Sb., zákona č. 308/1993 Sb., zákona č. 182/1994 Sb. a zákona č. 241/1994 Sb. Vyhláška Ústřední rady odborů č. 165/1979 Sb., o nemocenském pojištění některých pracovníků a o poskytování dávek nemocenského pojištění občanům ve zvláštních případech, ve znění vyhlášky č. 155/1983 Sb., vyhlášky č. 79/1984 Sb., vyhlášky č. 135/1984 Sb., vyhlášky č. 59/1987 Sb., vyhlášky č. 148/1988 Sb., vyhlášky č. 123/1990 Sb., vyhlášky č. 263/1990 Sb., vyhlášky č. 501/1990 Sb., zákona č. 306/1991 Sb., zákona ČNR č. 582/1991 Sb., zákona ČNR č. 590/1992 Sb., vyhlášky č. 30/1993 Sb., zákona ČNR č. 37/1993 Sb., vyhlášky č. 312/1993 Sb., vyhlášky č. 196/1994 Sb. a vyhlášky č. 248/1994 Sb. Vyhláška Ústřední rady odborů a Státního úřadu sociálního zabezpečení č. 141/1958 Ú.l., o nemocenském pojištění a důchodovém zabezpečení odsouzených, ve znění vyhlášky č. 102/1964 Sb., vyhlášky č. 143/1965 Sb., vyhlášky č. 95/1968 Sb., vyhlášky č. 155/1983 Sb., vyhlášky č. 263/1990 Sb., zákona ČNR č. 582/1991 Sb. a vyhlášky č. 30/1993 Sb.;notes;Zákon České národní rady, kterým se mění a doplňuje zákon České národní rady č. 582/1991 Sb., o organizaci a provádění sociálního zabezpečení, a některé další zákony
